Timestamp;IMU_angle[0];Set_Yaw
64844000;-91.271858;-90.009010
64855000;-91.272423;-90.009010
64865000;-91.271278;-90.009010
64875000;-91.270874;-90.009010
64886000;-91.269699;-90.009010
64896000;-91.268478;-90.009010
64906000;-91.268196;-90.009010
64916000;-91.269371;-90.009010
64927000;-91.270332;-90.009010
64937000;-91.270370;-90.009010
64948000;-91.270714;-90.009010
64959000;-91.272064;-90.009010
64969000;-91.270935;-90.009010
64979000;-91.271393;-90.009010
64989000;-91.272896;-90.009010
64999000;-91.272949;-90.009010
65010000;-91.274338;-90.009010
65020000;-91.275513;-90.009010
65030000;-91.275154;-90.009010
65041000;-91.275978;-90.009010
65053000;-91.275711;-90.009010
65064000;-91.274734;-90.009010
65074000;-91.275826;-90.009010
65084000;-91.273407;-90.009010
65094000;-91.272850;-90.009010
65105000;-91.272972;-90.009010
65116000;-91.273224;-90.009010
65127000;-91.273254;-90.009010
65138000;-91.272240;-90.009010
65148000;-91.273338;-90.009010
65159000;-91.273933;-90.009010
65169000;-91.274338;-90.009010
65180000;-91.273300;-90.009010
65190000;-91.272194;-90.009010
65201000;-91.271454;-90.009010
65211000;-91.271515;-90.009010
65221000;-91.271103;-90.009010
65232000;-91.272415;-90.009010
65243000;-91.273651;-90.009010
65253000;-91.274155;-90.009010
65264000;-91.275597;-90.009010
65274000;-91.276619;-90.009010
65285000;-91.276047;-90.009010
65297000;-91.274963;-90.009010
65308000;-91.274994;-90.009010
65318000;-91.272720;-90.009010
65330000;-91.271812;-90.009010
65340000;-91.271782;-90.009010
65350000;-91.273293;-90.009010
65360000;-91.272362;-90.009010
65371000;-91.272911;-90.009010
65382000;-91.271469;-90.009010
65392000;-91.272331;-90.009010
65402000;-91.272682;-90.009010
65413000;-91.273659;-90.009010
65423000;-91.273369;-90.009010
65433000;-91.271935;-90.009010
65444000;-91.271614;-90.009010
65454000;-91.270485;-90.009010
65464000;-91.270317;-90.009010
65474000;-91.270638;-90.009010
65486000;-91.270653;-90.009010
65497000;-91.271294;-90.009010
65507000;-91.270149;-90.009010
65517000;-91.269989;-90.009010
65527000;-91.270493;-90.009010
65538000;-91.269691;-90.009010
65548000;-91.268936;-90.009010
65558000;-91.269211;-90.009010
65569000;-91.269966;-90.009010
65580000;-91.271408;-90.009010
65591000;-91.270821;-90.009010
65601000;-91.272346;-90.009010
65612000;-91.272980;-90.009010
65622000;-91.273918;-90.009010
65634000;-91.274490;-90.009010
65644000;-91.274933;-90.009010
65655000;-91.274902;-90.009010
65665000;-91.273758;-90.009010
65675000;-91.274338;-90.009010
65686000;-91.274597;-90.009010
65696000;-91.275070;-90.009010
65707000;-91.273262;-90.009010
65718000;-91.273880;-90.009010
65728000;-91.273438;-90.009010
65738000;-91.273819;-90.009010
65749000;-91.272125;-90.009010
65759000;-91.272629;-90.009010
65770000;-91.273483;-90.009010
65780000;-91.272583;-90.009010
65790000;-91.272057;-90.009010
65801000;-91.271523;-90.009010
65811000;-91.271957;-90.009010
65823000;-91.272926;-90.009010
65833000;-91.271942;-90.009010
65843000;-91.272369;-90.009010
65854000;-91.271797;-90.009010
65865000;-91.270813;-90.009010
65875000;-91.272614;-90.009010
65885000;-91.272873;-90.009010
65896000;-91.272614;-90.009010
65908000;-91.271294;-90.009010
65918000;-91.272476;-90.009010
65929000;-91.273216;-90.009010
65939000;-91.272675;-90.009010
65950000;-91.272751;-90.009010
65960000;-91.273941;-90.009010
65972000;-91.273865;-90.009010
65982000;-91.275436;-90.009010
65993000;-91.275406;-90.009010
66003000;-91.275528;-90.009010
66013000;-91.275459;-90.009010
66024000;-91.274948;-90.009010
66034000;-91.273994;-90.009010
66045000;-91.275131;-90.009010
66055000;-91.273445;-90.009010
66067000;-91.273148;-90.009010
66078000;-91.273598;-90.009010
66089000;-91.274338;-90.009010
66101000;-91.274994;-90.009010
66112000;-91.276482;-90.009010
66122000;-91.276924;-90.009010
66133000;-91.276352;-90.009010
66143000;-91.276146;-90.009010
66153000;-91.276718;-90.009010
66163000;-91.276520;-90.009010
66174000;-91.277992;-90.009010
66185000;-91.277328;-90.009010
66196000;-91.278816;-90.009010
66207000;-91.279099;-90.009010
66217000;-91.279495;-90.009010
66228000;-91.278313;-90.009010
66238000;-91.279724;-90.009010
66248000;-91.278442;-90.009010
66259000;-91.279083;-90.009010
66269000;-91.278366;-90.009010
66279000;-91.279617;-90.009010
66290000;-91.277000;-90.009010
66301000;-91.278717;-90.009010
66312000;-91.279602;-90.009010
66323000;-91.279694;-90.009010
66334000;-91.279686;-90.009010
66345000;-91.280029;-90.009010
66355000;-91.280106;-90.009010
66366000;-91.280640;-90.009010
66378000;-91.281624;-90.009010
66389000;-91.283348;-90.009010
66400000;-91.282318;-90.009010
66410000;-91.283684;-90.009010
66421000;-91.283836;-90.009010
66431000;-91.284546;-90.009010
66442000;-91.284348;-90.009010
66452000;-91.284729;-90.009010
66462000;-91.284668;-90.009010
66472000;-91.284576;-90.009010
66483000;-91.285393;-90.009010
66493000;-91.284561;-90.009010
66504000;-91.285515;-90.009010
66514000;-91.285370;-90.009010
66525000;-91.285225;-90.009010
66536000;-91.283722;-90.009010
66546000;-91.283524;-90.009010
66556000;-91.283295;-90.009010
66566000;-91.284477;-90.009010
66576000;-91.285095;-90.009010
66586000;-91.286057;-90.009010
66596000;-91.286705;-90.009010
66608000;-91.286461;-90.009010
66618000;-91.286827;-90.009010
66629000;-91.287170;-90.009010
66640000;-91.286804;-90.009010
66650000;-91.287651;-90.009010
66661000;-91.288322;-90.009010
66672000;-91.288330;-90.009010
66683000;-91.288605;-90.009010
66694000;-91.289215;-90.009010
66705000;-91.288742;-90.009010
66715000;-91.288757;-90.009010
66726000;-91.287567;-90.009010
66738000;-91.287384;-90.009010
66749000;-91.288223;-90.009010
66760000;-91.288193;-90.009010
66771000;-91.288597;-90.009010
66781000;-91.289284;-90.009010
66792000;-91.288712;-90.009010
66803000;-91.289368;-90.009010
66814000;-91.291000;-90.009010
66824000;-91.292648;-90.009010
66835000;-91.292252;-90.009010
66846000;-91.292618;-90.009010
66857000;-91.294052;-90.009010
66867000;-91.293892;-90.009010
66877000;-91.294739;-90.009010
66888000;-91.295464;-90.009010
66900000;-91.297073;-90.009010
66910000;-91.296844;-90.009010
66922000;-91.296814;-90.009010
66932000;-91.296326;-90.009010
66943000;-91.298706;-90.009010
66954000;-91.297653;-90.009010
66964000;-91.299011;-90.009010
66975000;-91.298813;-90.009010
66986000;-91.298378;-90.009010
66997000;-91.296715;-90.009010
67007000;-91.296707;-90.009010
67018000;-91.297165;-90.009010
67030000;-91.295555;-90.009010
67041000;-91.297272;-90.009010
67052000;-91.296646;-90.009010
67062000;-91.297676;-90.009010
67073000;-91.297913;-90.009010
67084000;-91.298134;-90.009010
67095000;-91.297836;-90.009010
67105000;-91.297806;-90.009010
67115000;-91.297661;-90.009010
67126000;-91.299240;-90.009010
67137000;-91.297668;-90.009010
67147000;-91.298157;-90.009010
67158000;-91.297699;-90.009010
67168000;-91.298332;-90.009010
67178000;-91.299118;-90.009010
67189000;-91.298531;-90.009010
67200000;-91.298561;-90.009010
67210000;-91.298317;-90.009010
67220000;-91.298706;-90.009010
67232000;-91.299957;-90.009010
67242000;-91.300751;-90.009010
67252000;-91.300461;-90.009010
67263000;-91.300201;-90.009010
67273000;-91.300430;-90.009010
67283000;-91.299988;-90.009010
67294000;-91.300827;-90.009010
67305000;-91.301331;-90.009010
67315000;-91.301743;-90.009010
67326000;-91.303223;-90.009010
67336000;-91.303490;-90.009010
67346000;-91.304192;-90.009010
67356000;-91.304634;-90.009010
67366000;-91.305115;-90.009010
67377000;-91.305702;-90.009010
67387000;-91.304695;-90.009010
67398000;-91.306541;-90.009010
67409000;-91.306442;-90.009010
67420000;-91.304611;-90.009010
67430000;-91.303719;-90.009010
67441000;-91.305389;-90.009010
67451000;-91.305710;-90.009010
67462000;-91.307152;-90.009010
67473000;-91.306480;-90.009010
67483000;-91.306992;-90.009010
67494000;-91.306824;-90.009010
67504000;-91.307297;-90.009010
67515000;-91.307144;-90.009010
67526000;-91.308014;-90.009010
67536000;-91.308289;-90.009010
67547000;-91.308914;-90.009010
67558000;-91.307770;-90.009010
67568000;-91.307655;-90.009010
67579000;-91.307556;-90.009010
67589000;-91.309456;-90.009010
67599000;-91.308487;-90.009010
67610000;-91.309319;-90.009010
67622000;-91.308296;-90.009010
67634000;-91.309738;-90.009010
67644000;-91.310303;-90.009010
67655000;-91.310013;-90.009010
67665000;-91.310638;-90.009010
67675000;-91.309357;-90.009010
67686000;-91.307777;-90.009010
67696000;-91.307312;-90.009010
67707000;-91.308105;-90.009010
67718000;-91.309288;-90.009010
67728000;-91.308273;-90.009010
67739000;-91.308258;-90.009010
67751000;-91.306519;-90.009010
67761000;-91.305504;-90.009010
67772000;-91.306671;-90.009010
67783000;-91.305290;-90.009010
67794000;-91.306328;-90.009010
67809000;-91.306183;-90.009010
67820000;-91.305130;-90.009010
67831000;-91.306648;-90.009010
67842000;-91.305847;-90.009010
67852000;-91.305336;-90.009010
67863000;-91.305290;-90.009010
67874000;-91.308037;-90.009010
67885000;-91.307396;-90.009010
67897000;-91.307854;-90.009010
67908000;-91.307892;-90.009010
67920000;-91.307358;-90.009010
67931000;-91.306648;-90.009010
67941000;-91.306801;-90.009010
67953000;-91.307671;-90.009010
67964000;-91.307655;-90.009010
67975000;-91.307007;-90.009010
67986000;-91.306114;-90.009010
67997000;-91.306625;-90.009010
68008000;-91.306900;-90.009010
68019000;-91.307251;-90.009010
68030000;-91.307495;-90.009010
68041000;-91.308289;-90.009010
68051000;-91.308365;-90.009010
68061000;-91.309196;-90.009010
68072000;-91.309181;-90.009010
68082000;-91.308563;-90.009010
68093000;-91.308914;-90.009010
68103000;-91.309448;-90.009010
68114000;-91.308983;-90.009010
68124000;-91.308578;-90.009010
68135000;-91.308167;-90.009010
68145000;-91.308182;-90.009010
68156000;-91.309097;-90.009010
68166000;-91.307999;-90.009010
68177000;-91.307747;-90.009010
68187000;-91.306885;-90.009010
68197000;-91.309097;-90.009010
68207000;-91.308868;-90.009010
68218000;-91.310013;-90.009010
68229000;-91.309975;-90.009010
68239000;-91.309128;-90.009010
68250000;-91.310204;-90.009010
68261000;-91.308426;-90.009010
68271000;-91.308609;-90.009010
68281000;-91.308563;-90.009010
68291000;-91.307037;-90.009010
68302000;-91.306244;-90.009010
68312000;-91.306122;-90.009010
68323000;-91.306297;-90.009010
68333000;-91.307678;-90.009010
68344000;-91.306862;-90.009010
68354000;-91.305832;-90.009010
68364000;-91.305046;-90.009010
68374000;-91.304665;-90.009010
68384000;-91.304398;-90.009010
68394000;-91.303322;-90.009010
68406000;-91.303490;-90.009010
68416000;-91.304657;-90.009010
68427000;-91.305389;-90.009010
68439000;-91.304527;-90.009010
68449000;-91.305099;-90.009010
68460000;-91.306168;-90.009010
68470000;-91.307243;-90.009010
68481000;-91.307411;-90.009010
68492000;-91.308235;-90.009010
68503000;-91.308800;-90.009010
68513000;-91.309113;-90.009010
68523000;-91.309586;-90.009010
68533000;-91.309570;-90.009010
68544000;-91.309052;-90.009010
68555000;-91.309341;-90.009010
68565000;-91.308258;-90.009010
68576000;-91.309357;-90.009010
68587000;-91.308304;-90.009010
68597000;-91.307831;-90.009010
68608000;-91.308784;-90.009010
68618000;-91.307838;-90.009010
68629000;-91.306953;-90.009010
68640000;-91.307144;-90.009010
68651000;-91.307808;-90.009010
68661000;-91.307686;-90.009010
68671000;-91.306374;-90.009010
68683000;-91.305176;-90.009010
68694000;-91.306313;-90.009010
68704000;-91.306793;-90.009010
68714000;-91.306793;-90.009010
68725000;-91.307671;-90.009010
68736000;-91.309555;-90.009010
68747000;-91.309494;-90.009010
68758000;-91.310516;-90.009010
68768000;-91.311592;-90.009010
68779000;-91.308243;-90.009010
68790000;-91.308800;-90.009010
68800000;-91.308014;-90.009010
68811000;-91.308167;-90.009010
68822000;-91.306953;-90.009010
68832000;-91.307449;-90.009010
68842000;-91.307976;-90.009010
68853000;-91.308578;-90.009010
68864000;-91.309395;-90.009010
68874000;-91.310043;-90.009010
68885000;-91.311165;-90.009010
68896000;-91.310493;-90.009010
68906000;-91.310242;-90.009010
68917000;-91.310501;-90.009010
68927000;-91.309769;-90.009010
68937000;-91.311005;-90.009010
68948000;-91.311646;-90.009010
68959000;-91.311325;-90.009010
68970000;-91.312653;-90.009010
68980000;-91.311157;-90.009010
68990000;-91.311501;-90.009010
69001000;-91.311447;-90.009010
69012000;-91.311577;-90.009010
69022000;-91.312637;-90.009010
69034000;-91.312340;-90.009010
69044000;-91.313133;-90.009010
69056000;-91.313950;-90.009010
69068000;-91.313919;-90.009010
69079000;-91.314590;-90.009010
69090000;-91.314240;-90.009010
69100000;-91.314980;-90.009010
69111000;-91.313759;-90.009010
69121000;-91.314117;-90.009010
69131000;-91.314972;-90.009010
69142000;-91.314537;-90.009010
69153000;-91.314255;-90.009010
69164000;-91.316360;-90.009010
69174000;-91.316658;-90.009010
69185000;-91.317200;-90.009010
69196000;-91.318031;-90.009010
69206000;-91.318573;-90.009010
69217000;-91.317635;-90.009010
69228000;-91.319412;-90.009010
69238000;-91.318794;-90.009010
69248000;-91.318367;-90.009010
69259000;-91.319069;-90.009010
69270000;-91.317993;-90.009010
69280000;-91.318794;-90.009010
69291000;-91.317406;-90.009010
69302000;-91.318405;-90.009010
69313000;-91.318405;-90.009010
69323000;-91.318069;-90.009010
69335000;-91.317108;-90.009010
69346000;-91.316513;-90.009010
69357000;-91.316582;-90.009010
69367000;-91.316200;-90.009010
69379000;-91.316811;-90.009010
69389000;-91.315918;-90.009010
69400000;-91.318207;-90.009010
69410000;-91.319221;-90.009010
69421000;-91.318802;-90.009010
69431000;-91.318825;-90.009010
69442000;-91.318161;-90.009010
69452000;-91.318947;-90.009010
69462000;-91.319656;-90.009010
69472000;-91.320992;-90.009010
69483000;-91.321289;-90.009010
69493000;-91.320831;-90.009010
69504000;-91.321014;-90.009010
69515000;-91.321198;-90.009010
69525000;-91.320946;-90.009010
69536000;-91.321243;-90.009010
69547000;-91.320541;-90.009010
69558000;-91.320648;-90.009010
69568000;-91.319893;-90.009010
69578000;-91.319427;-90.009010
69589000;-91.320854;-90.009010
69600000;-91.320633;-90.009010
69611000;-91.320313;-90.009010
69622000;-91.321640;-90.009010
69632000;-91.320786;-90.009010
69643000;-91.321442;-90.009010
69654000;-91.322945;-90.009010
69664000;-91.322632;-90.009010
69675000;-91.321701;-90.009010
69686000;-91.323174;-90.009010
69696000;-91.322037;-90.009010
69707000;-91.321983;-90.009010
69718000;-91.322670;-90.009010
69728000;-91.322998;-90.009010
69738000;-91.323547;-90.009010
69748000;-91.324615;-90.009010
69759000;-91.325958;-90.009010
69770000;-91.324860;-90.009010
69780000;-91.324760;-90.009010
69790000;-91.324516;-90.009010
69801000;-91.324402;-90.009010
69812000;-91.323753;-90.009010
69824000;-91.324257;-90.009010
69834000;-91.323586;-90.009010
69846000;-91.323471;-90.009010
69856000;-91.324768;-90.009010
69866000;-91.325684;-90.009010
69878000;-91.325294;-90.009010
69888000;-91.326378;-90.009010
69898000;-91.326347;-90.009010
69908000;-91.325348;-90.009010
69919000;-91.326180;-90.009010
69930000;-91.326271;-90.009010
69940000;-91.325562;-90.009010
69951000;-91.325714;-90.009010
69961000;-91.324875;-90.009010
69972000;-91.325699;-90.009010
69983000;-91.324295;-90.009010
69993000;-91.324768;-90.009010
70003000;-91.325012;-90.009010
70014000;-91.326492;-90.009010
70025000;-91.325989;-90.009010
70036000;-91.325577;-90.009010
70047000;-91.326668;-90.009010
70058000;-91.326241;-90.009010
70069000;-91.327362;-90.009010
70079000;-91.327988;-90.009010
70090000;-91.329155;-90.009010
70101000;-91.328819;-90.009010
70111000;-91.327942;-90.009010
70122000;-91.328896;-90.009010
70133000;-91.327423;-90.009010
70144000;-91.326866;-90.009010
70154000;-91.327393;-90.009010
70165000;-91.327667;-90.009010
70175000;-91.327927;-90.009010
70185000;-91.328796;-90.009010
70197000;-91.327629;-90.009010
70207000;-91.327621;-90.009010
70217000;-91.328041;-90.009010
70228000;-91.328110;-90.009010
70239000;-91.326698;-90.009010
70249000;-91.327408;-90.009010
70260000;-91.327393;-90.009010
70270000;-91.326736;-90.009010
70281000;-91.327133;-90.009010
70292000;-91.328201;-90.009010
70303000;-91.327591;-90.009010
70313000;-91.327827;-90.009010
70324000;-91.328926;-90.009010
70335000;-91.327217;-90.009010
70346000;-91.326126;-90.009010
70357000;-91.327194;-90.009010
70367000;-91.327858;-90.009010
70377000;-91.325882;-90.009010
70387000;-91.326035;-90.009010
70398000;-91.326073;-90.009010
70409000;-91.326729;-90.009010
70419000;-91.326630;-90.009010
70430000;-91.327103;-90.009010
70441000;-91.326431;-90.009010
70451000;-91.327225;-90.009010
70461000;-91.326767;-90.009010
70472000;-91.327629;-90.009010
70482000;-91.325684;-90.009010
70493000;-91.326050;-90.009010
70504000;-91.325600;-90.009010
70514000;-91.326080;-90.009010
70524000;-91.324921;-90.009010
70535000;-91.325745;-90.009010
70545000;-91.325897;-90.009010
70555000;-91.324478;-90.009010
70565000;-91.324310;-90.009010
70576000;-91.324394;-90.009010
70587000;-91.324646;-90.009010
70598000;-91.324348;-90.009010
70608000;-91.325272;-90.009010
70619000;-91.324348;-90.009010
70629000;-91.324844;-90.009010
70640000;-91.324356;-90.009010
70651000;-91.324936;-90.009010
70661000;-91.325432;-90.009010
70672000;-91.325378;-90.009010
70683000;-91.326172;-90.009010
70693000;-91.326080;-90.009010
70704000;-91.326202;-90.009010
70715000;-91.327042;-90.009010
70725000;-91.326721;-90.009010
70735000;-91.325798;-90.009010
70746000;-91.327606;-90.009010
70756000;-91.327591;-90.009010
70766000;-91.326958;-90.009010
70777000;-91.329308;-90.009010
70787000;-91.329163;-90.009010
70798000;-91.327972;-90.009010
70808000;-91.328377;-90.009010
70819000;-91.329025;-90.009010
70829000;-91.329590;-90.009010
70839000;-91.327423;-90.009010
70850000;-91.327621;-90.009010
70860000;-91.326744;-90.009010
70871000;-91.326714;-90.009010
70881000;-91.326256;-90.009010
70892000;-91.326523;-90.009010
70902000;-91.326538;-90.009010
70912000;-91.325554;-90.009010
70923000;-91.325333;-90.009010
70934000;-91.325394;-90.009010
70944000;-91.325249;-90.009010
70955000;-91.324196;-90.009010
70965000;-91.324936;-90.009010
70975000;-91.324837;-90.009010
70985000;-91.325485;-90.009010
70995000;-91.326202;-90.009010
71005000;-91.325058;-90.009010
71015000;-91.323746;-90.009010
71026000;-91.323784;-90.009010
71038000;-91.323349;-90.009010
71048000;-91.322960;-90.009010
71059000;-91.321663;-90.009010
71069000;-91.321609;-90.009010
71080000;-91.321739;-90.009010
71090000;-91.322327;-90.009010
71101000;-91.322433;-90.009010
71111000;-91.321571;-90.009010
71121000;-91.322220;-90.009010
71132000;-91.323166;-90.009010
71142000;-91.323021;-90.009010
71152000;-91.323196;-90.009010
71163000;-91.322708;-90.009010
71174000;-91.323074;-90.009010
71184000;-91.323364;-90.009010
71194000;-91.321953;-90.009010
71204000;-91.321503;-90.009010
71215000;-91.320038;-90.009010
71226000;-91.319504;-90.009010
71236000;-91.319695;-90.009010
71247000;-91.321609;-90.009010
71258000;-91.320282;-90.009010
71269000;-91.320946;-90.009010
71279000;-91.321426;-90.009010
71289000;-91.321800;-90.009010
71300000;-91.321259;-90.009010
71311000;-91.320526;-90.009010
71322000;-91.321777;-90.009010
71332000;-91.323158;-90.009010
71343000;-91.321396;-90.009010
71353000;-91.323708;-90.009010
71364000;-91.322639;-90.009010
71375000;-91.323608;-90.009010
71385000;-91.323204;-90.009010
71396000;-91.324013;-90.009010
71406000;-91.323769;-90.009010
71416000;-91.324768;-90.009010
71427000;-91.325027;-90.009010
71437000;-91.325027;-90.009010
71448000;-91.325027;-90.009010
71458000;-91.325027;-90.009010
71468000;-91.325027;-90.009010
71479000;-91.325027;-90.009010
71489000;-91.325027;-90.009010
71500000;-91.325027;-90.009010
71510000;-91.325027;-90.009010
71520000;-91.325027;-90.009010
71531000;-91.325027;-90.009010
71541000;-91.325027;-90.009010
71552000;-91.325027;-90.009010
71563000;-91.325027;-90.009010
71574000;-91.325027;-90.009010
71584000;-91.325027;-90.009010
71595000;-91.325027;-90.009010
71606000;-91.325027;-90.009010
71617000;-91.325027;-90.009010
71627000;-91.325027;-90.009010
71638000;-91.325027;-90.009010
71648000;-91.325027;-90.009010
71659000;-91.325027;-90.009010
71669000;-91.325027;-90.009010
71680000;-91.325027;-90.009010
71691000;-91.325027;-90.009010
71702000;-91.325027;-90.009010
71712000;-91.325027;-90.009010
71722000;-91.325027;-90.009010
71733000;-91.325027;-90.009010
71744000;-91.325027;-90.009010
71754000;-91.325027;-90.009010
71765000;-91.325027;-90.009010
71775000;-91.325027;-90.009010
71785000;-91.325027;-90.009010
71795000;-91.325027;-90.009010
71805000;-91.325027;-90.009010
71816000;-91.325027;-90.009010
71826000;-91.325027;-90.009010
71836000;-91.325027;-90.009010
71846000;-91.325027;-90.009010
71857000;-91.325027;-90.009010
71867000;-91.325027;-90.009010
71878000;-91.325027;-90.009010
71889000;-91.325027;-90.009010
71899000;-91.325027;-90.009010
71909000;-91.325027;-90.009010
71920000;-91.325027;-90.009010
71931000;-91.325027;-90.009010
71942000;-91.325027;-90.009010
71952000;-91.325027;-90.009010
71963000;-91.325027;-90.009010
71973000;-91.325027;-90.009010
71983000;-91.325027;-90.009010
71993000;-91.325027;-90.009010
72004000;-91.325027;-90.009010
72014000;-91.325027;-90.009010
72025000;-91.325027;-90.009010
72035000;-91.325027;-90.009010
72046000;-91.325027;-90.009010
72062000;-91.325371;-90.009010
72073000;-91.325745;-90.009010
72083000;-91.326294;-90.009010
72094000;-91.326942;-90.009010
72105000;-91.327072;-90.009010
72116000;-91.326363;-90.009010
72127000;-91.326675;-90.009010
72137000;-91.326584;-90.009010
72148000;-91.325157;-90.009010
72158000;-91.326553;-90.009010
72169000;-91.326576;-90.009010
72179000;-91.328011;-90.009010
72190000;-91.327698;-90.009010
72201000;-91.327049;-90.009010
72211000;-91.326256;-90.009010
72221000;-91.327385;-90.009010
72232000;-91.326248;-90.009010
72243000;-91.325089;-90.009010
72253000;-91.325996;-90.009010
72263000;-91.326141;-90.009010
72273000;-91.325043;-90.009010
72283000;-91.326004;-90.009010
72294000;-91.324356;-90.009010
72305000;-91.323586;-90.009010
72316000;-91.322899;-90.009010
72326000;-91.324356;-90.009010
72336000;-91.322914;-90.009010
72347000;-91.323097;-90.009010
72358000;-91.324318;-90.009010
72369000;-91.324226;-90.009010
72380000;-91.323586;-90.009010
72390000;-91.323669;-90.009010
72400000;-91.324989;-90.009010
72410000;-91.324905;-90.009010
72421000;-91.325768;-90.009010
72431000;-91.326523;-90.009010
72441000;-91.324699;-90.009010
72451000;-91.325829;-90.009010
72461000;-91.328499;-90.009010
72471000;-91.327965;-90.009010
72481000;-91.328079;-90.009010
72492000;-91.328384;-90.009010
72502000;-91.328369;-90.009010
72513000;-91.328773;-90.009010
72523000;-91.328995;-90.009010
72534000;-91.327942;-90.009010
72544000;-91.328995;-90.009010
72554000;-91.329285;-90.009010
72566000;-91.328461;-90.009010
72576000;-91.329727;-90.009010
72586000;-91.329498;-90.009010
72596000;-91.330765;-90.009010
72606000;-91.330666;-90.009010
72616000;-91.331596;-90.009010
72627000;-91.332405;-90.009010
72638000;-91.331398;-90.009010
72648000;-91.331612;-90.009010
72659000;-91.332893;-90.009010
72670000;-91.332626;-90.009010
72680000;-91.331757;-90.009010
72690000;-91.332596;-90.009010
72701000;-91.333595;-90.009010
72711000;-91.332802;-90.009010
72722000;-91.334854;-90.009010
72732000;-91.334984;-90.009010
72742000;-91.336136;-90.009010
72753000;-91.336571;-90.009010
72764000;-91.337517;-90.009010
72774000;-91.337280;-90.009010
72785000;-91.337166;-90.009010
72796000;-91.337097;-90.009010
72807000;-91.337082;-90.009010
72817000;-91.336807;-90.009010
72827000;-91.336884;-90.009010
72838000;-91.336792;-90.009010
72849000;-91.338501;-90.009010
72860000;-91.337929;-90.009010
72870000;-91.338066;-90.009010
72880000;-91.337746;-90.009010
72891000;-91.338097;-90.009010
72902000;-91.338150;-90.009010
72912000;-91.338203;-90.009010
72923000;-91.339142;-90.009010
72933000;-91.339348;-90.009010
72943000;-91.339027;-90.009010
72953000;-91.338318;-90.009010
72963000;-91.339050;-90.009010
72974000;-91.339569;-90.009010
72985000;-91.339828;-90.009010
72995000;-91.340233;-90.009010
73006000;-91.340637;-90.009010
73017000;-91.341721;-90.009010
73028000;-91.341843;-90.009010
73039000;-91.342819;-90.009010
73049000;-91.344360;-90.009010
73060000;-91.343735;-90.009010
73070000;-91.343658;-90.009010
73082000;-91.343094;-90.009010
73093000;-91.344528;-90.009010
73104000;-91.344696;-90.009010
73114000;-91.345413;-90.009010
73125000;-91.345116;-90.009010
73136000;-91.344788;-90.009010
73147000;-91.343498;-90.009010
73157000;-91.345184;-90.009010
73167000;-91.345703;-90.009010
73178000;-91.347076;-90.009010
73188000;-91.346512;-90.009010
73199000;-91.345024;-90.009010
73209000;-91.345016;-90.009010
73219000;-91.345146;-90.009010
73229000;-91.345619;-90.009010
73240000;-91.344986;-90.009010
73251000;-91.343567;-90.009010
73262000;-91.343323;-90.009010
73273000;-91.342308;-90.009010
73283000;-91.342278;-90.009010
73294000;-91.341949;-90.009010
73305000;-91.341805;-90.009010
73315000;-91.344093;-90.009010
73326000;-91.341316;-90.009010
73336000;-91.342163;-90.009010
73347000;-91.342125;-90.009010
73357000;-91.341759;-90.009010
73367000;-91.341949;-90.009010
73378000;-91.341057;-90.009010
73388000;-91.342072;-90.009010
73398000;-91.341118;-90.009010
73409000;-91.340538;-90.009010
73420000;-91.339432;-90.009010
73431000;-91.339622;-90.009010
73441000;-91.340019;-90.009010
73452000;-91.340698;-90.009010
73462000;-91.340263;-90.009010
73472000;-91.341156;-90.009010
73483000;-91.342148;-90.009010
73493000;-91.342690;-90.009010
73504000;-91.341217;-90.009010
73515000;-91.340439;-90.009010
73525000;-91.340324;-90.009010
73536000;-91.340614;-90.009010
73547000;-91.342926;-90.009010
73557000;-91.343071;-90.009010
73568000;-91.342651;-90.009010
73579000;-91.342316;-90.009010
73589000;-91.341759;-90.009010
73600000;-91.340866;-90.009010
73611000;-91.340515;-90.009010
73622000;-91.340576;-90.009010
73633000;-91.338196;-90.009010
73643000;-91.337898;-90.009010
73654000;-91.338394;-90.009010
73665000;-91.338280;-90.009010
73675000;-91.338219;-90.009010
73686000;-91.340134;-90.009010
73696000;-91.340897;-90.009010
73707000;-91.340591;-90.009010
73717000;-91.341278;-90.009010
73729000;-91.342461;-90.009010
73739000;-91.343292;-90.009010
73749000;-91.344460;-90.009010
73760000;-91.345116;-90.009010
73771000;-91.345375;-90.009010
73781000;-91.345161;-90.009010
73791000;-91.345474;-90.009010
73801000;-91.346024;-90.009010
73812000;-91.345688;-90.009010
73823000;-91.346214;-90.009010
73834000;-91.347244;-90.009010
73844000;-91.347549;-90.009010
73854000;-91.348335;-90.009010
73865000;-91.347565;-90.009010
73875000;-91.346764;-90.009010
73885000;-91.346756;-90.009010
73895000;-91.346642;-90.009010
73906000;-91.347855;-90.009010
73917000;-91.347610;-90.009010
73927000;-91.347221;-90.009010
73937000;-91.347244;-90.009010
73948000;-91.346741;-90.009010
73958000;-91.346664;-90.009010
73969000;-91.346756;-90.009010
73980000;-91.347755;-90.009010
73990000;-91.347702;-90.009010
74001000;-91.347855;-90.009010
74013000;-91.346931;-90.009010
74023000;-91.347198;-90.009010
74034000;-91.347031;-90.009010
74045000;-91.346336;-90.009010
74055000;-91.343628;-90.009010
74065000;-91.342178;-90.009010
74076000;-91.341385;-90.009010
74086000;-91.341034;-90.009010
